,text,date,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,sentiment,sentiment_score,year,week,day
2248,"**BLACK FRIDAY VIP SALE! FINAL CHANCE!!!** -------------------- **BTC AT ALL TIME HIGHS!** And the alt-season hasnt even started. This market cycle will never happen again. The biggest transfer of wealth in human history is about to happen in front of us. Will you ride it, or will you miss it? 1 Month Fee: $260 (was $750) 3 Month Fee: $420 (was $1,300) **LIFETIME: $550 (was $2,200)** **INCLUDED:** VIP Trading Signals (Futures/Spot)  to A lt ySignals (Short/Mid/Long Term) Signal Accuracy: 94%  Trade Monitoring Risk Management FRI Insiders Library 24/7 Support Cornix Auto-Trading **EARLY ACCESS (Projects/Gems/Features, Lifetime members ONLY)** No spots will be saved. First come, first served. See you inside brothers!! -------------------- **Step 1) Payment** **USDT TRC20** `TKnSwbSBVBcoGo5GNnGCvrQrHVfdiKTWhz` **BTC** `1ETX8eU2QjWQaKgiaMYnmsf3UjDeF3Scof` **Step 2) Send payment screenshot to ****t.me/dmitrifri** -------------------- Yours truly, Fed. Russian Insiders",2024-11-30,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,48,5
2249,"$BTC VIP Analysis NOVEMBER 30th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the H1 timeframe, the price action of $BTC is holding its support trendline, providing additional strength to the current structure.  Simultaneously, it is also maintaining its horizontal support level, marked between $96,872 and $96,616, signaling stability and potential readiness for the next move.  ----------------- MAIN INTEREST LEVELS SHORT $86,616 LONG $96,872 PREDICTED DAILY RANGE $90,926 to $99,661 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",2024-11-30,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,48,5
2250,"$BTC **UPDATE VIP **-------------------- **NEW: Global liquidity index points to $110K local **#**BTC**** top by year end.** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-01,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,48,6
2251,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **The price action of $BTC Dominance is currently holding its horizontal support level, marked between 57.25% and 57.09%.  This stability at support suggests the potential for a bounce back, which could lead to an increase in BTC Dominance volume. Such a scenario typically indicates a potential price increase for $BTC as dominance strengthens.  **-------------------- We told you first, Fed. Russian Insiders**",2024-12-01,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,48,6
2252,"$BTC **UPDATE VIP **-------------------- ****** ****$XRP**** overtakes ****$USDT****'s to claim the spot as the 3rd largest crypto by market cap**. -------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-02,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,0
2253,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **On the daily timeframe, the price action has broken down its horizontal support level, marked between 57.25% and 57.09%, and moved impulsively downward toward the next horizontal support zone, marked between 56.16% and 55.86%, where it is currently consolidating.  All the EMAs are acting as resistance, indicating continued bearish pressure. However, if the price action can hold this support level, a potential stabilization or bounce might occur. Failure to hold this level could lead to further downward movement.  **-------------------- We told you first, Fed. Russian Insiders**",2024-12-03,1.0,0.0,0.0,0.0,0.0,0.0,negative,-1,2024,49,1
2254,"$BTC **UPDATE VIP **--------------------  **JUST IN :  US government moved 10,000 ****#bitcoin**** ******** worth $963 million to Coinbase.** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-03,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,1
2255,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **On the weekly timeframe, the price action has filled the Fair Value Gap (FVG), marked between 60.17% and 58.47%, and is now respecting its horizontal support level, marked between 54.84% and 52.60%.  Holding this crucial support level is essential for maintaining the stability and price momentum of $BTC. A breakdown below this zone could signal further bearish movement, while a bounce could provide renewed bullish sentiment.  **-------------------- We told you first, Fed. Russian Insiders**",2024-12-03,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,49,1
2256,"$BTC VIP Analysis DECEMBER 3rd, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- The price action of $BTC, after a short-term bounce from its horizontal support zone marked between $96,872 and $96,616, moved impulsively downward to fill the Fair Value Gap (FVG) marked between $94,161 and $93,527.  Subsequently, the price action reclaimed the support level, marked between $94,966 and $94,477, and is now consolidating between the horizontal support and resistance levels. This consolidation could indicate a period of accumulation or preparation for the next significant move, depending on whether the support holds or the resistance is breached.  /  ----------------- MAIN INTEREST LEVELS SHORT $96,616 LONG $95,530 PREDICTED DAILY RANGE $90,926 to $99,661 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",2024-12-03,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,1
2257,"$BTC **UPDATE VIP **--------------------  **JUST IN : Ex-Celsius CEO Mashinsky To Plead Guilty In US ** **Fraud Case.** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-04,1.0,0.0,0.0,0.0,0.0,0.0,negative,-1,2024,49,2
2258,"$BTC VIP Analysis DECEMBER 4th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- After filling out the Fair Value Gap level which was marked between the $94,161 to $93,527 level the price action bounced back impulsively towards its horizontal resistance level which was marked between the $96,872 to $96,616 level. Currently, the price action is holding out its horizontal support level which is marked between the $94,966 to $94,477 level. ----------------- MAIN INTEREST LEVELS SHORT $94,477 LONG $94,949 PREDICTED DAILY RANGE $90,926 to $99,661 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",2024-12-04,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,2
2259,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **On the weekly timeframe, the $BTC DOMINANCE has completed filling its Fair Value Gap (FVG) and is now retesting its horizontal support level, marked between 54.84% and 52.60%.  It is crucial for the price action to hold this support level, as a breakdown below this zone could lead to a significant shift in the dominance trend, potentially signaling a change in market dynamics. Conversely, holding this support could stabilize dominance and hint at a potential recovery.  **-------------------- We told you first, Fed. Russian Insiders**",2024-12-04,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,49,2
2260,"$BTC UPDATE VIP -------------------- BTC smashed $100K  We keep telling you Cheers to making it unforgettable  For VIP, message t.me/DmitriFRI -------------------- Yours truly, Fed. Russian Insiders",2024-12-05,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,3
2261,"$BTC **UPDATE VIP **--------------------  **NEW : The 1inch teams investment fund address sold 7.657 million ****#1INCH**** on the chain 9 hours ago for 4.068 million ****#USDC****. **-------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-05,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,3
2262,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **On the daily timeframe, the price action broke down all its support levels, leading to a squeeze of sell-side liquidity. However, the price action has bounced back from a crucial horizontal support zone marked between 54.84% and 52.60%.  This bounce suggests the potential for a short-term recovery or consolidation in this range, as the support level appears to be holding for now. It will be important to monitor whether the price action sustains this zone or tests it further.  **-------------------- We told you first, Fed. Russian Insiders**",2024-12-05,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,49,3
2263,"$BTC **UPDATE VIP** -------------------  **JUST IN :  U.S. spot ****#Ethereum******** ETFs see the largest daily inflows since launch with $431.5M on Dec. 5 **-------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-06,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,4
2264,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on the H1 timeframe is bouncing back from its horizontal support level, marked between 55.42% and 55.24%, and is now consolidating within its horizontal support and resistance range.  If momentum continues, the price action is likely to test the horizontal resistance region and potentially flip that level into support, indicating further strength in dominance. Traders should monitor whether it successfully breaks through or faces rejection at the resistance zone.  **-------------------- We told you first, Fed. Russian Insiders**",2024-12-06,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,4
2265,"$BTC **UPDATE VIP** ------------------- **JUST IN : U.S.  spot ****#Bitcoin******** ETFs now hold over 1.1 million BTC, exceeding the amount in the Satoshi wallet. **-------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-07,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,5
2266,"$BTC VIP Analysis DECEMBER 7th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- The price action on the H1 timeframe has reclaimed its support level and subsequently reached the $100K level.  Currently, the price action is consolidating above its horizontal support level, marked between $98,724 and $98,065. This consolidation above support suggests the potential for further upward movement if the level holds, though traders should monitor for any signs of weakness or a breakdown. Maintaining this support is critical for sustaining bullish momentum.  ----------------- MAIN INTEREST LEVELS SHORT $98,056 LONG $98,724 PREDICTED DAILY RANGE $95,455 to $103,957 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",2024-12-07,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,5
2267,"$BTC **UPDATE VIP** ------------------- ** JUST IN: US  Treasury Department releases report calling Bitcoin ******** digital gold. **-------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-08,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,49,6
2268,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on the H1 timeframe is currently consolidating at its horizontal support level, marked between 55.42% to 55.24%. If this support level holds, there is a potential for a bounce back, which could signal increased dominance for Bitcoin relative to altcoins. A successful hold and bounce would indicate a short-term shift in market sentiment favoring Bitcoin, while a breakdown below this level could lead to further downside, targeting lower support zones. **-------------------- We told you first, Fed. Russian Insiders**",2024-12-08,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,49,6
2269,"$BTC **UPDATE VIP** ------------------- **JUST IN:**  US President-elect Trump says he is considering pulling the United States out of NATO.** **-------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-09,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,50,0
2270,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on the H1 timeframe has successfully broken out of its resistance trendline within the pattern, signaling a potential bullish continuation. Currently, it is consolidating above its horizontal support level, marked between 55.67% to 55.77%. This consolidation above support is a positive sign, indicating that the breakout might sustain. If the support level holds, we can anticipate a bounce back from this region, potentially leading to further upward price action movement. **-------------------- We told you first, Fed. Russian Insiders**",2024-12-09,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,50,0
2271,"$BTC **UPDATE VIP** -------------------  **JUST IN:  Russian State Duma Deputy Anton Tkachev proposes creation of a ****#Bitcoin******** strategic reserve in Russia. **-------------------- We told you first, Fed. RussiaBitcoinn Insiders",2024-12-10,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,50,1
2272,"$BTC VIP Analysis DECEMBER 10th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH -------------------- The price action of $BTC on the H4 timeframe exhibited a notable rejection from its resistance trendline within the ascending channel . Following this rejection, the price broke below its horizontal support zone, previously identified between $98,724 and $98,056.  Currently, the price is consolidating above the next horizontal support level, marked between $95,441 and $94,718.  This level is crucial for potential recovery or further downside momentum.  ----------------- MAIN INTEREST LEVELS SHORT $98,056 LONG $91,528 PREDICTED DAILY RANGE $90,945 to $103,945 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",2024-12-10,1.0,0.0,0.0,0.0,0.0,0.0,negative,-1,2024,50,1
2273,"**CHRISTMAS VIP SALE! **Spots Available: 25 -------------------- **BTC AT ALL TIME HIGHS!** And the alt-season hasnt even started. This market cycle will never happen again. The biggest transfer of wealth in human history is about to happen in front of us. Will you ride it, or will you miss it? 1 Month Fee: $260 (was $750) 3 Month Fee: $420 (was $1,300) **LIFETIME: $550 (was $2,200)** **INCLUDED:** VIP Trading Signals (Futures/Spot)  to A lt ySignals (Short/Mid/Long Term) Signal Accuracy: 94%  Trade Monitoring Risk Management FRI Insiders Library 24/7 Support Cornix Auto-Trading **EARLY ACCESS (Projects/Gems/Features, Lifetime members ONLY)** No spots will be saved. First come, first served. See you inside brothers!! -------------------- **Step 1) Payment** **USDT TRC20** `TKnSwbSBVBcoGo5GNnGCvrQrHVfdiKTWhz ` **BTC** `1ETX8eU2QjWQaKgiaMYnmsf3UjDeF3Scof `**SOL **`GZmVpSAc7zSYRXdhwgQSww8giYACqQy7TLzCnzqy3YXh` **Step 2) Send payment screenshot to ****t.me/dmitrifri** -------------------- Yours truly, Fed. Russian Insiders",2024-12-10,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,50,1
