,text,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,year,week,day,sentiment,smoothed_sentiment,smoothed_sentiment_weibull,smoothed_sentiment_weibull_week
2024-11-14 23:00:00+00:00,Bitcoin Fear and Greed Index is 88(Extreme Greed),0.0,0.0,1.0,0.0,0.0,0.0,2024,46,3,negative,0.583333333333333,0.35415923654129156,14.127893827116724
2024-11-15 03:00:00+00:00,"$BTC **UPDATE VIP **--------------------  **BitwiseInvest has filed to uplist its Bitwise 10 Crypto Index Fund as an Exchange-Traded Product (ETP).** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,4,positive,1.0833333333333335,-0.9232892021632906,12.543361503519108
2024-11-15 07:00:00+00:00,"**November 15, 2024  MARKET ANALYSIS:** Market Cap: $2.92 Trillion 24h Volume: $222.89 Billion BTC Dominance: 59.8% ETH Dominance: 12.6% BK Health Standard: 6 (1 to 10) BK Sentiment: 55% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. VITE: +61% 2. PROS: +47% 3. CREAM: +19% **Top Losers** 1. NEIRO: -20% 2. PEOPLE: -16% 3. BOME: -15% **BINANCE FUTURES: Top Gainers** 1. BRETTUSDT: +15% 2. XRPUSDT: +14% **Top Losers** 1. NEIROUSDT: -20% 2. PEOPLEUSDT: -16% **LARGEST VOLUME (24h)** 1. USDT ($180042m) 2. BTC ($85900m) **DAILY OUTLOOK** VITE, PROS, and CREAM are currently leading the market as top gainers, showcasing significant upward momentum. Meanwhile, Bitcoin is undergoing a correction following a rejection at its all-time high. While the market shows signs of short-term indecision, the overall long-term trend remains decisively bullish, reflecting optimism among investors.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,4,positive,1.583333333333333,0.4776463671734492,11.084756321003459
2024-11-15 14:00:00+00:00,BTC reserves on exchanges hit lowest since November 2018.,0.0,0.0,0.0,0.0,0.0,1.0,2024,46,4,positive,1.9166666666666667,0.8344796221782979,8.893456835276353
2024-11-15 15:00:00+00:00,"**#REN**** experienced a rapid increase of 9% profit within a short time frame of 11 minutes** following a specific signal. Currently, it has reached an entry level due to a sudden decline in the value of Bitcoin. However, based on historical trends, we anticipate substantial gains in the upcoming weeks, as REN tends to exhibit stronger growth during bull markets always.",0.0,0.0,1.0,0.0,0.0,0.0,2024,46,4,positive,2.833333333333333,0.9837399215095254,8.650638807593632
2024-11-15 16:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC is currently consolidating within a symmetrical triangle pattern on the 1-hour timeframe. To confirm the short-term direction, it's essential to wait for either a breakout or breakdown of the triangle, followed by a successful retest of the respective level. This retest will serve as confirmation of the move's validity before entering a position.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,4,neutral,2.666666666666667,1.4861233424727978,8.47860700217199
2024-11-15 17:00:00+00:00,"$BTC VIP Analysis NOVEMBER 15th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH --------------------  The price action on the H1 timeframe is consolidating between its horizontal support and resistance levels. Currently, the price action is encountering resistance at the level marked between $90,133 to $89,649.  If the price action breaks out above this level, we can anticipate further upward movement in the price action.  ----------------- MAIN INTEREST LEVELS SHORT $89,694 LONG $90,133 PREDICTED DAILY RANGE $86,424 to $97,642 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,4,positive,3.5416666666666665,1.8676890861960174,8.308605241788278
2024-11-15 21:00:00+00:00,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- ** The price action on the H1 timeframe is playing out as expected. The price action is failing to print further higher highs and is consolidating within a compression level. We can anticipate a breakdown of the neckline of the pattern, which could lead the price action towards the sell-side liquidity levels.  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,4,negative,1.875,2.576195096894477,7.916381879940012
2024-11-16 00:00:00+00:00,"**#BTC****/USDT UPDATE:** Bitcoin made new all time high($93400) and now trading around 91000$. Bitcoin is pumping after breaking the bull flag as we predicted and those are in long positions will be in good profits (430% with 10x). Now the Possible scenario is According to the pattern, we may see more pumps in Bitcoin. Keep eye on it and stay tuned with us for further updates",0.0,0.0,0.0,0.0,0.0,1.0,2024,46,5,positive,2.458333333333333,0.40191037219424675,7.415824076412506
2024-11-16 03:00:00+00:00,"$BTC **UPDATE VIP **--------------------  **SEC approves 7RCC spot ******** Bitcoin and Carbon Credit Futures ETF** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,5,positive,2.833333333333333,0.4235343927548755,7.11129912102715
2024-11-16 04:00:00+00:00,Bitcoin Fear and Greed Index is 86  Extreme Greed,0.0,0.0,0.0,0.0,0.0,1.0,2024,46,5,negative,1.625,0.8952895574734159,7.074264092427841
2024-11-16 15:00:00+00:00,"VIP MARKET UPDATE: $BTC  Bitcoin has surged following a breakout from the symmetrical triangle pattern, signaling strong bullish momentum. However, it is currently trading just below a key horizontal resistance level. A potential retest of the triangle's breakout point could offer a confirmation of support. Alternatively, a decisive breakout and retest above the horizontal resistance would further validate a bullish continuation. Traders should closely monitor these levels for clearer directional cues.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,5,positive,1.1666666666666665,-0.05250284527234253,5.657680098567358
2024-11-16 16:00:00+00:00,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on the H1 timeframe played out as anticipated. After reaching its horizontal resistance level marked between 61.37% to 61.23%, the price action faced rejection and subsequently broke down the horizontal support level at 60.65% to 60.54%.  Currently, the price action is forming a lower high, signaling potential further downward movement if this level results in a rejection. A formation of a lower low would confirm this bearish scenario.  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,5,negative,0.08333333333333348,0.3435061127650254,5.573106221836529
2024-11-16 17:00:00+00:00,"$BTC VIP Analysis NOVEMBER 16th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH --------------------  On the H1 timeframe, the price action of $BTC has demonstrated a significant breakout above the resistance trendline of its descending triangle pattern. Following this breakout, the previous resistance level has been flipped into a support zone, marked between $90,133 and $89,694.  This newly established support level has provided a strong foundation, allowing the price to bounce back and regain upward momentum.  Keep an eye on this critical level as it plays a pivotal role in shaping $BTCs next moves!  ----------------- MAIN INTEREST LEVELS SHORT $92,o59 LONG $90,786 PREDICTED DAILY RANGE $86,424 to $97,642 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,5,positive,1.0416666666666665,0.2968613554759421,5.416117906536329
2024-11-16 21:00:00+00:00,"**$ETHBTC**** UPDATE VIP --------------------**  On the Monthly timeframe, the price action of $ETHBTC has: Successfully filled out its Fair Value Gap (FVG) level, marked between $0.04748 to $0.03490. The price action is also completing the D-leg of its Bullish Harmonic Bat pattern, where it is expected to bounce back from its Potential Reversal Zones (PRZ) level. This indicates a potential shift in momentum and a strong opportunity for a bullish move ahead. ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,5,positive,1.875,0.8829204396910818,5.028540654877514
2024-11-17 07:00:00+00:00,"#BTCUSDT Bitcoin is in an ascending channel, which is located near the ceiling of this channel, which can be considered a resistance, and it is expected that after reaching the ceiling of the channel, we will see a correction and the price will fall, and this correction can be up to the midline of the channel. Residence range: 100951.1 - 105771.3 Corrective range: 73881.4 - 77409.1",0.0,1.0,0.0,0.0,0.0,0.0,2024,46,6,negative,-0.04166666666666674,0.2589475434716848,4.497113948294831
2024-11-17 08:00:00+00:00,"**November 17, 2024  MARKET ANALYSIS:** Market Cap: $3.05 Trillion 24h Volume: $179.33 Billion BTC Dominance: 58.8% ETH Dominance: 12.4% BK Health Standard: 6.3 (1 to 10) BK Sentiment: 60% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. ACA: +57% 2. OM: +42% 3. RAY: +21% **Top Losers** 1. XRP: -11% 2. HBAR: -9% 3. VITE: -8% **BINANCE FUTURES: Top Gainers** 1. OMUSDT: +41% 2. XLMUSDT: +32% **Top Losers** 1. DEGENUSDT: -18% 2. ACTUSDT: -14% **LARGEST VOLUME (24h)** 1. BTC/USDT ($44.83B) 2. ETH/USDT ($29.62B) **DAILY OUTLOOK** ACA, OM, and RAY are leading the market as the top gainers, signaling strong performance. Meanwhile, BTC is trading sideways, and BTC dominance is on the declinea potential bullish indicator for altcoins. However, the upcoming weekly candle close is a critical event to monitor, as it could introduce significant market volatility and set the tone for the next phase of market movement.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,6,neutral,-0.08333333333333337,-0.2213092725798612,4.353946341295087
2024-11-17 15:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC is currently forming a robust bullish candle on the weekly timeframe, signaling strong upward momentum. Today's weekly candle close is critical, as a decisive and favorable close would serve as a confirmation of the continuation of the bullish trend. This development could reinforce market confidence and potentially set the stage for further upward movement in the coming weeks.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,6,positive,0.625,-0.5245655343487546,3.282827555671887
2024-11-17 20:00:00+00:00," RFK Jr. says ""Bitcoin is the currency of freedom."" #Bitcoin is ""a hedge against inflation for middle class Americans, a remedy against the dollar's downgrade from the world's reserve currency, and the offramp from a ruinous national debt.""",0.0,0.0,1.0,0.0,0.0,0.0,2024,46,6,positive,1.375,0.9240581854876532,2.8452536013899405
2024-11-17 21:00:00+00:00,"$BTC VIP Analysis NOVEMBER 17th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH --------------------  On the H1 timeframe, $BTC has broken down from its horizontal support zone at $90,133 to $89,649, following a consolidation in a compression phase. This breakdown signals a likelihood of the price action targeting lower liquidity levels.  Key liquidity levels to watch are at $89,220 and $87,739, which could be reached after a potential retest of the breakdown zone below the pattern. Confirmation of the retest and sustained rejection at the previous support-turned-resistance would strengthen the bearish outlook. ----------------- MAIN INTEREST LEVELS SHORT $89,502 LONG $88,572 PREDICTED DAILY RANGE $89,963 to $93,330 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,6,negative,0.29166666666666674,1.2122218927382409,2.828049946671805
2024-11-18 03:00:00+00:00,"$BTC **UPDATE VIP **-------------------- **JUST IN: ******** Billionaire investor Paul Tudor Jones has increased his fund's ****#Bitcoin**** holdings by 5x to $159.9 million through BlackRock's ETF - SEC filings** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,47,0,positive,1.2916666666666665,-0.07506245533653999,2.3260120671951006
2024-11-18 06:00:00+00:00,"Polish presidential candidate Sawomir Mentzen, who holds 33.7 BTC (over $3.5 million), has pledged to establish a Strategic Bitcoin Reserve if elected, mirroring Donald Trumps initiative. Could Polands next leader be a true #BTC President? ",0.0,1.0,0.0,0.0,0.0,0.0,2024,47,0,positive,2.1666666666666665,0.7921845261394127,2.291507222079624
2024-11-18 09:00:00+00:00,"**November 18, 2024**  **MARKET ANALYSIS:** Market Cap: $3.08 Trillion 24h Volume: $152.97 Billion BTC Dominance: 59% ETH Dominance: 12.2% BK Health Standard: 6.5 (1 to 10) BK Sentiment: 63% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. POND: +50% 2. LTO: +29% 3. HBAR: +28% **Top Losers** 1. DAI: -100% 2. SCRT: -17% 3. ACA: -9% **BINANCE FUTURES: Top Gainers** 1. HBARUSDT: +30% 2. OMUSDT: +23% **Top Losers** 1. GRASSUSDT: -10% 2. SCRTUSDT: -8% **LARGEST VOLUME (24h)** 1. BTC/USDT ($48.48B) 2. ETH/USDT ($25.19B) **DAILY OUTLOOK** POND, LTO, and HBAR are shining as the top gainers in the market, reflecting robust performance. Bitcoin is maintaining its strength following another solid weekly candle close, bolstering market confidence. Meanwhile, BTC dominance is trending sideways with slight upward movement. Once BTC.D begins to decline, it could pave the way for a significant bull run in altcoins, creating exciting opportunities for investors.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,47,0,positive,2.8333333333333335,1.7273634052303393,2.4623915938571956
2024-11-18 11:00:00+00:00,"** BLACK FRIDAY SALE**  **THE MOST ANTICIPATED SALE OF THE YEAR IS BACK!** With Trump back in the house, BTC at All Time Highs and the alt season around the corner, were about to see the most profitable moves of the year, once in a lifetime trades!**** Dont miss this Bull Merket Limited Spots Available!!  -> 1 Month - $290 (was $700) -> 3 Months - $480 (was $1,300) **->****Lifetime - $600 (was $2,700)** **USDT (TRC20)**: `TUZ9bgme8XwxBE4n6eTiRQi18mxntdvHLm` **BTC**: `12LyvUGAqbkrNhuZMJKcFiEFRX8jQewHDs` __(tap payment address to copy)__ *__To complete your registration send a transaction confirmation screenshot to ____t.me/@BKCEO____ __ **What does Binance Killers VIP include?** 92%+ Accuracy Futures/Spot/Alt Signals: Scalps (1-2 per day on average), Swing Trades (2-3 per week) and our obscene Mega Signals (1 every 1-2 months), with a 300%-1000% profit potential. All of these with precise Technical, Fundamental and Sentiment analysis, exact entry and exit points, intensive risk and trade management, 24/7 admin support with @BKCEO and a joke or two here and there. All analysis, updates and signals are handcrafted by our team of top global traders and analysts. **Extras: ** - Proprietary Cornix Auto-Trade Integration - The largest learning material library for trading in the world - Exclusive access to new projects, whitelists and early gems - Now offering full support to US, Canada and UK VIP members Feel free to ask t.me/bkceo anything, were here to answer your questions.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,47,0,positive,3.5,2.179044278038885,2.7053482463728127
2024-11-18 15:00:00+00:00,"VIP MARKET UPDATE: $BTC  Bitcoin is gaining momentum following a breakout from the classic cup and handle pattern. The bullish trend is further reinforced by the close of another strong weekly candle, signaling continued upward strength. A further rally is anticipated, either immediately or after a brief retracement to consolidate recent gains.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,47,0,positive,3.666666666666667,2.3079386158513677,3.4118094934300416
2024-11-18 16:00:00+00:00,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- ** On the H1 timeframe, $BTC dominance has successfully broken below its horizontal support region between 60.65% and 60.54%. Currently, it is holding at a lower horizontal support zone marked between 59.83% and 59.75%, where it has shown a bounce-back reaction.   Notably, all the EMAs have flipped into resistance levels, indicating that the overall trend remains bearish. The bounce from the support zone suggests a potential short-term recovery, but the price action needs to reclaim key EMA levels to signal a more sustained reversal.  Watch for a retest of the support zone and reactions to the EMAs to assess the next move in $BTC dominance.  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,47,0,negative,2.458333333333333,2.3332438505264306,3.6391968296322066
